KEGG	Compound	Enzyme	Enzyme Name	Gene Name	Entrez
C00052	UDP-alpha-D-galactose	2.4.1.38	beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase	B4GALT3	8703
C00052	UDP-alpha-D-galactose	2.4.1.38	beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase	B4GALT2	8704
C00052	UDP-alpha-D-galactose	2.4.1.47	N-acylsphingosine galactosyltransferase	UGT8	7368
C00052	UDP-alpha-D-galactose	2.4.1.50	procollagen galactosyltransferase	COLGALT2	23127
C00052	UDP-alpha-D-galactose	2.4.1.50	procollagen galactosyltransferase	COLGALT1	79709
C00052	UDP-alpha-D-galactose	2.4.1.50	procollagen galactosyltransferase	PLOD3	8985
C00052	UDP-alpha-D-galactose	2.4.1.62	ganglioside galactosyltransferase	B3GALT4	8705
C00052	UDP-alpha-D-galactose	2.4.1.86	N-acetyl-beta-D-glucosaminide beta-(1,3)-galactosyltransferase	B3GALT2	8707
C00052	UDP-alpha-D-galactose	2.4.1.86	N-acetyl-beta-D-glucosaminide beta-(1,3)-galactosyltransferase	B3GALT1	8708
C00052	UDP-alpha-D-galactose	2.4.1.87	N-acetyllactosaminide 3-alpha-galactosyltransferase	A3GALT2	127550
C00052	UDP-alpha-D-galactose	2.4.1.90	N-acetyllactosamine synthase	B4GALT1	2683
C00052	UDP-alpha-D-galactose	2.4.1.90	N-acetyllactosamine synthase	B4GALT4	8702
C00052	UDP-alpha-D-galactose	2.4.1.90	N-acetyllactosamine synthase	B4GALT3	8703
C00052	UDP-alpha-D-galactose	2.4.1.90	N-acetyllactosamine synthase	B4GALT2	8704
C00052	UDP-alpha-D-galactose	2.4.1.122	N-acetylgalactosaminide beta-1,3-galactosyltransferase	C1GALT1	56913
C00052	UDP-alpha-D-galactose	2.4.1.228	lactosylceramide 4-alpha-galactosyltransferase	A4GALT	53947
C00052	UDP-alpha-D-galactose	2.4.1.274	glucosylceramide beta-1,4-galactosyltransferase	B4GALT6	9331
C00052	UDP-alpha-D-galactose	2.4.1.275	neolactotriaosylceramide beta-1,4-galactosyltransferase	B4GALT4	8702
C00052	UDP-alpha-D-galactose	2.7.7.12	UDP-glucose---hexose-1-phosphate uridylyltransferase	GALT	2592
C00052	UDP-alpha-D-galactose	5.1.3.2	UDP-glucose 4-epimerase	GALE	2582
C00053	3'-Phosphoadenylyl sulfate	2.7.1.25	adenylyl-sulfate kinase	PAPSS2	9060
C00053	3'-Phosphoadenylyl sulfate	2.7.1.25	adenylyl-sulfate kinase	PAPSS1	9061
C00053	3'-Phosphoadenylyl sulfate	2.8.2.1	aryl sulfotransferase	SULT1A4	445329
C00053	3'-Phosphoadenylyl sulfate	2.8.2.1	aryl sulfotransferase	SULT1A2	6799
C00053	3'-Phosphoadenylyl sulfate	2.8.2.1	aryl sulfotransferase	SULT1A1	6817
C00053	3'-Phosphoadenylyl sulfate	2.8.2.1	aryl sulfotransferase	SULT1A3	6818
C00053	3'-Phosphoadenylyl sulfate	2.8.2.2	alcohol sulfotransferase	SULT2B1	6820
C00053	3'-Phosphoadenylyl sulfate	2.8.2.4	estrone sulfotransferase	SULT1E1	6783
C00053	3'-Phosphoadenylyl sulfate	2.8.2.5	chondroitin 4-sulfotransferase	CHST13	166012
C00053	3'-Phosphoadenylyl sulfate	2.8.2.5	chondroitin 4-sulfotransferase	CHST11	50515
C00053	3'-Phosphoadenylyl sulfate	2.8.2.5	chondroitin 4-sulfotransferase	CHST12	55501
C00053	3'-Phosphoadenylyl sulfate	2.8.2.11	galactosylceramide sulfotransferase	GAL3ST1	9514
C00053	3'-Phosphoadenylyl sulfate	2.8.2.14	bile-salt sulfotransferase	SULT2A1	6822
C00053	3'-Phosphoadenylyl sulfate	2.8.2.17	chondroitin 6-sulfotransferase	CHST7	56548
C00053	3'-Phosphoadenylyl sulfate	2.8.2.17	chondroitin 6-sulfotransferase	CHST3	9469
C00053	3'-Phosphoadenylyl sulfate	2.8.2.20	protein-tyrosine sulfotransferase	TPST2	8459
C00053	3'-Phosphoadenylyl sulfate	2.8.2.20	protein-tyrosine sulfotransferase	TPST1	8460
C00053	3'-Phosphoadenylyl sulfate	2.8.2.21	keratan sulfotransferase	CHST1	8534
C00053	3'-Phosphoadenylyl sulfate	2.8.2.23	[heparan sulfate]-glucosamine 3-sulfotransferase 1	HS3ST5	222537
C00053	3'-Phosphoadenylyl sulfate	2.8.2.23	[heparan sulfate]-glucosamine 3-sulfotransferase 1	HS3ST1	9957
C00053	3'-Phosphoadenylyl sulfate	2.8.2.29	[heparan sulfate]-glucosamine 3-sulfotransferase 2	HS3ST2	9956
C00053	3'-Phosphoadenylyl sulfate	2.8.2.30	[heparan sulfate]-glucosamine 3-sulfotransferase 3	HS3ST3B1	9953
C00053	3'-Phosphoadenylyl sulfate	2.8.2.30	[heparan sulfate]-glucosamine 3-sulfotransferase 3	HS3ST3A1	9955
C00053	3'-Phosphoadenylyl sulfate	2.8.2.33	N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase	CHST15	51363
C00053	3'-Phosphoadenylyl sulfate	2.8.2.35	dermatan 4-sulfotransferase	CHST14	113189
C00053	3'-Phosphoadenylyl sulfate	3.1.3.7	3'(2'),5'-bisphosphate nucleotidase	BPNT1	10380
C00053	3'-Phosphoadenylyl sulfate	3.1.3.7	3'(2'),5'-bisphosphate nucleotidase	IMPAD1	54928
C00054	Adenosine 3',5'-bisphosphate	2.8.2.1	aryl sulfotransferase	SULT1A4	445329
C00054	Adenosine 3',5'-bisphosphate	2.8.2.1	aryl sulfotransferase	SULT1A2	6799
C00054	Adenosine 3',5'-bisphosphate	2.8.2.1	aryl sulfotransferase	SULT1A1	6817
C00054	Adenosine 3',5'-bisphosphate	2.8.2.1	aryl sulfotransferase	SULT1A3	6818
C00054	Adenosine 3',5'-bisphosphate	2.8.2.2	alcohol sulfotransferase	SULT2B1	6820
C00054	Adenosine 3',5'-bisphosphate	2.8.2.4	estrone sulfotransferase	SULT1E1	6783
C00054	Adenosine 3',5'-bisphosphate	2.8.2.5	chondroitin 4-sulfotransferase	CHST13	166012
C00054	Adenosine 3',5'-bisphosphate	2.8.2.5	chondroitin 4-sulfotransferase	CHST11	50515
C00054	Adenosine 3',5'-bisphosphate	2.8.2.5	chondroitin 4-sulfotransferase	CHST12	55501
C00054	Adenosine 3',5'-bisphosphate	2.8.2.11	galactosylceramide sulfotransferase	GAL3ST1	9514
C00054	Adenosine 3',5'-bisphosphate	2.8.2.14	bile-salt sulfotransferase	SULT2A1	6822
C00054	Adenosine 3',5'-bisphosphate	2.8.2.17	chondroitin 6-sulfotransferase	CHST7	56548
C00054	Adenosine 3',5'-bisphosphate	2.8.2.17	chondroitin 6-sulfotransferase	CHST3	9469
C00054	Adenosine 3',5'-bisphosphate	2.8.2.20	protein-tyrosine sulfotransferase	TPST2	8459
C00054	Adenosine 3',5'-bisphosphate	2.8.2.20	protein-tyrosine sulfotransferase	TPST1	8460
C00054	Adenosine 3',5'-bisphosphate	2.8.2.21	keratan sulfotransferase	CHST1	8534
C00054	Adenosine 3',5'-bisphosphate	2.8.2.23	[heparan sulfate]-glucosamine 3-sulfotransferase 1	HS3ST5	222537
C00054	Adenosine 3',5'-bisphosphate	2.8.2.23	[heparan sulfate]-glucosamine 3-sulfotransferase 1	HS3ST1	9957
C00054	Adenosine 3',5'-bisphosphate	2.8.2.29	[heparan sulfate]-glucosamine 3-sulfotransferase 2	HS3ST2	9956
C00054	Adenosine 3',5'-bisphosphate	2.8.2.30	[heparan sulfate]-glucosamine 3-sulfotransferase 3	HS3ST3B1	9953
C00054	Adenosine 3',5'-bisphosphate	2.8.2.30	[heparan sulfate]-glucosamine 3-sulfotransferase 3	HS3ST3A1	9955
C00054	Adenosine 3',5'-bisphosphate	2.8.2.33	N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase	CHST15	51363
C00054	Adenosine 3',5'-bisphosphate	2.8.2.35	dermatan 4-sulfotransferase	CHST14	113189
C00054	Adenosine 3',5'-bisphosphate	3.1.3.7	3'(2'),5'-bisphosphate nucleotidase	BPNT1	10380
C00054	Adenosine 3',5'-bisphosphate	3.1.3.7	3'(2'),5'-bisphosphate nucleotidase	IMPAD1	54928
C00055	CMP	2.4.99.1	beta-galactoside alpha-(2,6)-sialyltransferase	ST6GAL1	6480
C00055	CMP	2.4.99.1	beta-galactoside alpha-(2,6)-sialyltransferase	ST6GAL2	84620
C00055	CMP	2.4.99.4	beta-galactoside alpha-2,3-sialyltransferase	ST3GAL1	6482
C00055	CMP	2.4.99.4	beta-galactoside alpha-2,3-sialyltransferase	ST3GAL2	6483
C00055	CMP	2.4.99.4	beta-galactoside alpha-2,3-sialyltransferase	ST3GAL4	6484
C00055	CMP	2.4.99.6	N-acetyllactosaminide alpha-2,3-sialyltransferase	ST3GAL6	10402
C00055	CMP	2.4.99.6	N-acetyllactosaminide alpha-2,3-sialyltransferase	ST3GAL3	6487
C00055	CMP	2.4.99.7	alpha-N-acetylneuraminyl-2,3-beta-galactosyl-1,3-N-acetylgalactosaminide 6-alpha-sialyltransferase	ST6GALNAC4	27090
C00055	CMP	2.4.99.8	alpha-N-acetylneuraminate alpha-2,8-sialyltransferase	ST8SIA1	6489
C00055	CMP	2.4.99.9	lactosylceramide alpha-2,3-sialyltransferase	ST3GAL5	8869
C00055	CMP	2.7.1.48	uridine kinase	UCKL1	54963
C00055	CMP	2.7.1.48	uridine kinase	UCK2	7371
C00055	CMP	2.7.1.48	uridine kinase	UCK1	83549
C00055	CMP	2.7.4.14	UMP/CMP kinase	CMPK2	129607
C00055	CMP	2.7.4.14	UMP/CMP kinase	CMPK1	51727
C00055	CMP	2.7.8.1	ethanolaminephosphotransferase	CEPT1	10390
C00055	CMP	2.7.8.1	ethanolaminephosphotransferase	SELENOI	85465
C00055	CMP	2.7.8.2	diacylglycerol cholinephosphotransferase	CEPT1	10390
C00055	CMP	2.7.8.2	diacylglycerol cholinephosphotransferase	CHPT1	56994
C00055	CMP	2.7.8.5	CDP-diacylglycerol---glycerol-3-phosphate 1-phosphatidyltransferase	PGS1	9489
C00055	CMP	2.7.8.11	CDP-diacylglycerol---inositol 3-phosphatidyltransferase	CDIPT	10423
C00055	CMP	2.7.8.41	cardiolipin synthase (CMP-forming)	CRLS1	54675
C00055	CMP	3.1.3.5	5'-nucleotidase	NT5C1B-RDH14	100526794
C00055	CMP	3.1.3.5	5'-nucleotidase	NT5C3B	115024
C00055	CMP	3.1.3.5	5'-nucleotidase	NT5C2	22978
C00055	CMP	3.1.3.5	5'-nucleotidase	NT5C	30833
C00055	CMP	3.1.3.5	5'-nucleotidase	NT5E	4907
C00055	CMP	3.1.3.5	5'-nucleotidase	NT5C3A	51251
C00055	CMP	3.1.3.5	5'-nucleotidase	ACP3	55
C00055	CMP	3.1.3.5	5'-nucleotidase	NT5M	56953
C00055	CMP	3.1.3.5	5'-nucleotidase	NT5C1A	84618
C00055	CMP	3.1.3.5	5'-nucleotidase	NT5C1B	93034
C00055	CMP	3.6.1.5	apyrase	ENTPD8	377841
C00055	CMP	3.6.1.5	apyrase	ENTPD1	953
C00055	CMP	3.6.1.5	apyrase	ENTPD3	956
C00055	CMP	3.6.1.9	nucleotide diphosphatase	ENPP1	5167
C00055	CMP	3.6.1.9	nucleotide diphosphatase	ENPP3	5169
C00055	CMP	3.6.1.16	CDP-glycerol diphosphatase	ADPRM	56985
C00055	CMP	3.6.1.53	Mn2+-dependent ADP-ribose/CDP-alcohol diphosphatase	ADPRM	56985
C00058	Formate	1.13.11.53	acireductone dioxygenase (Ni2+-requiring)	ADI1	55256
C00058	Formate	1.13.11.54	acireductone dioxygenase [iron(II)-requiring]	ADI1	55256
C00058	Formate	1.14.14.14	aromatase	CYP19A1	1588
C00058	Formate	1.14.14.154	sterol 14alpha-demethylase	CYP51A1	1595
C00058	Formate	1.14.15.36	sterol 14alpha-demethylase (ferredoxin)	CYP51A1	1595
C00058	Formate	3.1.2.12	S-formylglutathione hydrolase	ESD	2098
C00058	Formate	3.5.1.9	arylformamidase	AFMID	125061
C00058	Formate	3.5.1.15	aspartoacylase	ASPA	443
C00058	Formate	3.5.1.88	peptide deformylase	PDF	64146
C00058	Formate	3.5.4.16	GTP cyclohydrolase I	GCH1	2643
C00058	Formate	6.3.4.3	formate---tetrahydrofolate ligase	MTHFD1L	25902
C00058	Formate	6.3.4.3	formate---tetrahydrofolate ligase	MTHFD1	4522
C00059	Sulfate	1.8.3.1	sulfite oxidase	SUOX	6821
C00059	Sulfate	2.5.1.18	glutathione transferase	GSTO2	119391
C00059	Sulfate	2.5.1.18	glutathione transferase	GSTA5	221357
C00059	Sulfate	2.5.1.18	glutathione transferase	HPGDS	27306
C00059	Sulfate	2.5.1.18	glutathione transferase	GSTA1	2938
C00059	Sulfate	2.5.1.18	glutathione transferase	GSTA2	2939
C00059	Sulfate	2.5.1.18	glutathione transferase	GSTA3	2940
C00059	Sulfate	2.5.1.18	glutathione transferase	GSTA4	2941
C00059	Sulfate	2.5.1.18	glutathione transferase	GSTM1	2944
C00059	Sulfate	2.5.1.18	glutathione transferase	GSTM2	2946
C00059	Sulfate	2.5.1.18	glutathione transferase	GSTM3	2947
C00059	Sulfate	2.5.1.18	glutathione transferase	GSTM4	2948
C00059	Sulfate	2.5.1.18	glutathione transferase	GSTM5	2949
C00059	Sulfate	2.5.1.18	glutathione transferase	GSTP1	2950
C00059	Sulfate	2.5.1.18	glutathione transferase	GSTT1	2952
C00059	Sulfate	2.5.1.18	glutathione transferase	GSTT2	2953
C00059	Sulfate	2.5.1.18	glutathione transferase	GSTK1	373156
C00059	Sulfate	2.5.1.18	glutathione transferase	MGST1	4257
C00059	Sulfate	2.5.1.18	glutathione transferase	MGST2	4258
C00059	Sulfate	2.5.1.18	glutathione transferase	MGST3	4259
C00059	Sulfate	2.5.1.18	glutathione transferase	GSTT2B	653689
C00059	Sulfate	2.5.1.18	glutathione transferase	GSTO1	9446
C00059	Sulfate	2.7.7.4	sulfate adenylyltransferase	PAPSS2	9060
C00059	Sulfate	2.7.7.4	sulfate adenylyltransferase	PAPSS1	9061
C00059	Sulfate	3.1.6.2	steryl-sulfatase	STS	412
C00059	Sulfate	3.1.6.4	N-acetylgalactosamine-6-sulfatase	GALNS	2588
C00059	Sulfate	3.1.6.8	cerebroside-sulfatase	ARSA	410
C00059	Sulfate	3.1.6.12	N-acetylgalactosamine-4-sulfatase	ARSB	411
C00059	Sulfate	3.1.6.13	iduronate-2-sulfatase	IDS	3423
C00059	Sulfate	3.1.6.14	N-acetylglucosamine-6-sulfatase	GNS	2799
C00059	Sulfate	3.10.1.1	N-sulfoglucosamine sulfohydrolase	SGSH	6448
C00061	FMN	2.7.1.26	riboflavin kinase	RFK	55312
C00061	FMN	2.7.7.2	FAD synthetase	FLAD1	80308
C00061	FMN	3.1.3.2	acid phosphatase	ACP6	51205
C00061	FMN	3.1.3.2	acid phosphatase	ACP1	52
C00061	FMN	3.1.3.2	acid phosphatase	ACP2	53
C00061	FMN	3.1.3.2	acid phosphatase	ACP5	54
C00061	FMN	3.1.3.2	acid phosphatase	ACP3	55
C00061	FMN	3.1.3.2	acid phosphatase	ACP4	93650
C00061	FMN	3.6.1.9	nucleotide diphosphatase	ENPP1	5167
C00061	FMN	3.6.1.9	nucleotide diphosphatase	ENPP3	5169
C00062	L-Arginine	1.14.13.39	nitric-oxide synthase (NADPH)	NOS1	4842
C00062	L-Arginine	1.14.13.39	nitric-oxide synthase (NADPH)	NOS2	4843
C00062	L-Arginine	1.14.13.39	nitric-oxide synthase (NADPH)	NOS3	4846
C00062	L-Arginine	2.1.4.1	glycine amidinotransferase	GATM	2628
C00062	L-Arginine	3.2.2.19	[protein ADP-ribosylarginine] hydrolase	ADPRH	141
C00062	L-Arginine	3.5.3.1	arginase	ARG1	383
C00062	L-Arginine	3.5.3.1	arginase	ARG2	384
C00062	L-Arginine	4.1.1.19	arginine decarboxylase	AZIN2	113451
C00062	L-Arginine	4.3.2.1	argininosuccinate lyase	ASL	435
C00062	L-Arginine	6.1.1.19	arginine---tRNA ligase	RARS2	57038
C00062	L-Arginine	6.1.1.19	arginine---tRNA ligase	RARS1	5917
C00062	L-Arginine	6.3.2.11	carnosine synthase	CARNS1	57571
C00063	CTP	2.7.1.11	6-phosphofructokinase	PFKL	5211
C00063	CTP	2.7.1.11	6-phosphofructokinase	PFKM	5213
C00063	CTP	2.7.1.11	6-phosphofructokinase	PFKP	5214
C00063	CTP	2.7.1.40	pyruvate kinase	PKLR	5313
C00063	CTP	2.7.1.40	pyruvate kinase	PKM	5315
C00063	CTP	2.7.1.108	dolichol kinase	DOLK	22845
C00063	CTP	2.7.4.6	nucleoside-diphosphate kinase	NME6	10201
C00063	CTP	2.7.4.6	nucleoside-diphosphate kinase	AK9	221264
C00063	CTP	2.7.4.6	nucleoside-diphosphate kinase	NME7	29922
C00063	CTP	2.7.4.6	nucleoside-diphosphate kinase	NME1	4830
C00063	CTP	2.7.4.6	nucleoside-diphosphate kinase	NME2	4831
C00063	CTP	2.7.4.6	nucleoside-diphosphate kinase	NME3	4832
C00063	CTP	2.7.4.6	nucleoside-diphosphate kinase	NME4	4833
C00063	CTP	2.7.4.6	nucleoside-diphosphate kinase	NME1-NME2	654364
C00063	CTP	2.7.7.6	DNA-directed RNA polymerase	POLR3A	11128
C00063	CTP	2.7.7.6	DNA-directed RNA polymerase	POLR1A	25885
C00063	CTP	2.7.7.6	DNA-directed RNA polymerase	POLR2A	5430
C00063	CTP	2.7.7.6	DNA-directed RNA polymerase	POLR2B	5431
C00063	CTP	2.7.7.6	DNA-directed RNA polymerase	POLRMT	5442
C00063	CTP	2.7.7.6	DNA-directed RNA polymerase	POLR3B	55703
C00063	CTP	2.7.7.6	DNA-directed RNA polymerase	POLR1B	84172
C00063	CTP	2.7.7.14	ethanolamine-phosphate cytidylyltransferase	PCYT2	5833
C00063	CTP	2.7.7.15	choline-phosphate cytidylyltransferase	PCYT1A	5130
C00063	CTP	2.7.7.15	choline-phosphate cytidylyltransferase	PCYT1B	9468
C00063	CTP	2.7.7.40	D-ribitol-5-phosphate cytidylyltransferase	CRPPA	729920
C00063	CTP	2.7.7.41	phosphatidate cytidylyltransferase	CDS1	1040
C00063	CTP	2.7.7.41	phosphatidate cytidylyltransferase	CDS2	8760
C00063	CTP	2.7.7.43	N-acylneuraminate cytidylyltransferase	CMAS	55907
C00063	CTP	2.7.7.72	CCA tRNA nucleotidyltransferase	TRNT1	51095
C00063	CTP	2.7.7.92	3-deoxy-D-glycero-D-galacto-nonulopyranosonate cytidylyltransferase	CMAS	55907
C00063	CTP	3.6.1.5	apyrase	ENTPD8	377841
C00063	CTP	3.6.1.5	apyrase	ENTPD1	953
C00063	CTP	3.6.1.5	apyrase	ENTPD3	956
C00063	CTP	3.6.1.9	nucleotide diphosphatase	ENPP1	5167
C00063	CTP	3.6.1.9	nucleotide diphosphatase	ENPP3	5169
C00063	CTP	6.3.4.2	CTP synthase (glutamine hydrolysing)	CTPS1	1503
C00063	CTP	6.3.4.2	CTP synthase (glutamine hydrolysing)	CTPS2	56474
C00064	L-Glutamine	2.3.1.68	glutamine N-acyltransferase	GLYATL1B	100287520
C00064	L-Glutamine	2.3.1.68	glutamine N-acyltransferase	GLYATL1	92292
C00064	L-Glutamine	2.4.2.14	amidophosphoribosyltransferase	PPAT	5471
C00064	L-Glutamine	2.6.1.16	glutamine---fructose-6-phosphate transaminase (isomerizing)	GFPT1	2673
C00064	L-Glutamine	2.6.1.16	glutamine---fructose-6-phosphate transaminase (isomerizing)	GFPT2	9945
C00064	L-Glutamine	2.6.1.64	glutamine---phenylpyruvate transaminase	KYAT3	56267
C00064	L-Glutamine	2.6.1.64	glutamine---phenylpyruvate transaminase	KYAT1	883
C00064	L-Glutamine	3.5.1.2	glutaminase	GLS2	27165
C00064	L-Glutamine	3.5.1.2	glutaminase	GLS	2744
C00064	L-Glutamine	6.1.1.18	glutamine---tRNA ligase	QARS1	5859
C00064	L-Glutamine	6.3.1.2	glutamine synthetase	GLUL	2752
C00064	L-Glutamine	6.3.4.2	CTP synthase (glutamine hydrolysing)	CTPS1	1503
C00064	L-Glutamine	6.3.4.2	CTP synthase (glutamine hydrolysing)	CTPS2	56474
C00064	L-Glutamine	6.3.5.1	NAD+ synthase (glutamine-hydrolysing)	NADSYN1	55191
C00064	L-Glutamine	6.3.5.2	GMP synthase (glutamine-hydrolysing)	GMPS	8833
C00064	L-Glutamine	6.3.5.3	phosphoribosylformylglycinamidine synthase	PFAS	5198
C00064	L-Glutamine	6.3.5.4	asparagine synthase (glutamine-hydrolysing)	ASNS	440
C00064	L-Glutamine	6.3.5.5	carbamoyl-phosphate synthase (glutamine-hydrolysing)	CAD	790
C00064	L-Glutamine	6.3.5.6	asparaginyl-tRNA synthase (glutamine-hydrolysing)	GATC	283459
C00064	L-Glutamine	6.3.5.6	asparaginyl-tRNA synthase (glutamine-hydrolysing)	GATB	5188
C00064	L-Glutamine	6.3.5.6	asparaginyl-tRNA synthase (glutamine-hydrolysing)	QRSL1	55278
C00064	L-Glutamine	6.3.5.7	glutaminyl-tRNA synthase (glutamine-hydrolysing)	GATC	283459
C00064	L-Glutamine	6.3.5.7	glutaminyl-tRNA synthase (glutamine-hydrolysing)	GATB	5188
C00064	L-Glutamine	6.3.5.7	glutaminyl-tRNA synthase (glutamine-hydrolysing)	QRSL1	55278
C00065	L-Serine	2.1.2.1	glycine hydroxymethyltransferase	SHMT1	6470
C00065	L-Serine	2.1.2.1	glycine hydroxymethyltransferase	SHMT2	6472
C00065	L-Serine	2.3.1.50	serine C-palmitoyltransferase	SPTLC1	10558
C00065	L-Serine	2.3.1.50	serine C-palmitoyltransferase	SPTLC3	55304
C00065	L-Serine	2.3.1.50	serine C-palmitoyltransferase	SPTLC2	9517
C00065	L-Serine	2.6.1.45	serine---glyoxylate transaminase	AGXT	189
C00065	L-Serine	2.6.1.51	serine---pyruvate transaminase	AGXT	189
C00065	L-Serine	2.7.8.29	L-serine-phosphatidylethanolamine phosphatidyltransferase	PTDSS2	81490
C00065	L-Serine	3.1.3.3	phosphoserine phosphatase	PSPH	5723
C00065	L-Serine	4.2.1.22	cystathionine beta-synthase	CBSL	102724560
C00065	L-Serine	4.2.1.22	cystathionine beta-synthase	CBS	875
C00065	L-Serine	4.3.1.17	L-serine ammonia-lyase	SDS	10993
C00065	L-Serine	4.3.1.17	L-serine ammonia-lyase	SDSL	113675
C00065	L-Serine	4.3.1.19	threonine ammonia-lyase	SDS	10993
C00065	L-Serine	4.3.1.19	threonine ammonia-lyase	SDSL	113675
C00065	L-Serine	5.1.1.18	serine racemase	SRR	63826
C00065	L-Serine	6.1.1.11	serine---tRNA ligase	SARS2	54938
C00065	L-Serine	6.1.1.11	serine---tRNA ligase	SARS1	6301
C00067	Formaldehyde	1.4.3.21	primary-amine oxidase	AOC2	314
C00067	Formaldehyde	1.4.3.21	primary-amine oxidase	AOC3	8639
C00067	Formaldehyde	1.5.3.1	sarcosine oxidase	PIPOX	51268
C00067	Formaldehyde	1.5.8.3	sarcosine dehydrogenase	SARDH	1757
C00067	Formaldehyde	1.8.3.4	methanethiol oxidase	SELENBP1	8991
C00067	Formaldehyde	1.11.1.6	catalase	CAT	847
C00067	Formaldehyde	1.11.1.7	peroxidase	PXDNL	137902
C00067	Formaldehyde	1.11.1.7	peroxidase	LPO	4025
C00067	Formaldehyde	1.11.1.7	peroxidase	PXDN	7837
C00067	Formaldehyde	1.11.1.7	peroxidase	EPX	8288
C00067	Formaldehyde	1.11.1.7	peroxidase	PRDX6	9588
C00067	Formaldehyde	1.14.11.27	[histone H3]-dimethyl-L-lysine36 demethylase	KDM2A	22992
C00067	Formaldehyde	1.14.11.27	[histone H3]-dimethyl-L-lysine36 demethylase	RIOX1	79697
C00067	Formaldehyde	1.14.11.27	[histone H3]-dimethyl-L-lysine36 demethylase	KDM8	79831
C00067	Formaldehyde	1.14.11.27	[histone H3]-dimethyl-L-lysine36 demethylase	KDM2B	84678
C00067	Formaldehyde	1.14.11.51	DNA N6-methyladenine demethylase	ALKBH1	8846
C00067	Formaldehyde	1.14.11.65	[histone H3]-dimethyl-L-lysine9 demethylase	PHF8	23133
C00067	Formaldehyde	1.14.11.65	[histone H3]-dimethyl-L-lysine9 demethylase	KDM3B	51780
C00067	Formaldehyde	1.14.11.65	[histone H3]-dimethyl-L-lysine9 demethylase	HR	55806
C00067	Formaldehyde	1.14.11.65	[histone H3]-dimethyl-L-lysine9 demethylase	KDM3A	55818
C00067	Formaldehyde	1.14.11.65	[histone H3]-dimethyl-L-lysine9 demethylase	KDM7A	80853
C00067	Formaldehyde	1.14.11.66	[histone H3]-trimethyl-L-lysine9 demethylase	KDM4B	23030
C00067	Formaldehyde	1.14.11.66	[histone H3]-trimethyl-L-lysine9 demethylase	KDM4C	23081
C00067	Formaldehyde	1.14.11.66	[histone H3]-trimethyl-L-lysine9 demethylase	KDM4E	390245
C00067	Formaldehyde	1.14.11.66	[histone H3]-trimethyl-L-lysine9 demethylase	KDM4D	55693
C00067	Formaldehyde	1.14.11.66	[histone H3]-trimethyl-L-lysine9 demethylase	KDM4A	9682
C00067	Formaldehyde	1.14.11.67	[histone H3]-trimethyl-L-lysine4 demethylase	KDM5B	10765
C00067	Formaldehyde	1.14.11.67	[histone H3]-trimethyl-L-lysine4 demethylase	KDM5A	5927
C00067	Formaldehyde	1.14.11.67	[histone H3]-trimethyl-L-lysine4 demethylase	KDM5C	8242
C00067	Formaldehyde	1.14.11.67	[histone H3]-trimethyl-L-lysine4 demethylase	KDM5D	8284
C00067	Formaldehyde	1.14.11.68	[histone H3]-trimethyl-L-lysine27 demethylase	KDM6B	23135
C00067	Formaldehyde	1.14.11.68	[histone H3]-trimethyl-L-lysine27 demethylase	KDM6A	7403
C00067	Formaldehyde	1.14.11.68	[histone H3]-trimethyl-L-lysine27 demethylase	UTY	7404
C00067	Formaldehyde	1.14.11.69	[histone H3]-trimethyl-L-lysine36 demethylase	KDM4B	23030
C00067	Formaldehyde	1.14.11.69	[histone H3]-trimethyl-L-lysine36 demethylase	KDM4C	23081
C00067	Formaldehyde	1.14.11.69	[histone H3]-trimethyl-L-lysine36 demethylase	KDM4E	390245
C00067	Formaldehyde	1.14.11.69	[histone H3]-trimethyl-L-lysine36 demethylase	KDM4D	55693
C00067	Formaldehyde	1.14.11.69	[histone H3]-trimethyl-L-lysine36 demethylase	KDM4A	9682
C00067	Formaldehyde	1.14.14.1	unspecific monooxygenase	CYP3A7-CYP3A51P	100861540
C00067	Formaldehyde	1.14.14.1	unspecific monooxygenase	NA	107987478
C00067	Formaldehyde	1.14.14.1	unspecific monooxygenase	CYP2D6	107987479
C00067	Formaldehyde	1.14.14.1	unspecific monooxygenase	CYP4F8	11283
C00067	Formaldehyde	1.14.14.1	unspecific monooxygenase	CYP1A1	1543
C00067	Formaldehyde	1.14.14.1	unspecific monooxygenase	CYP1A2	1544
C00067	Formaldehyde	1.14.14.1	unspecific monooxygenase	CYP1B1	1545
C00067	Formaldehyde	1.14.14.1	unspecific monooxygenase	CYP2A7	1549
C00067	Formaldehyde	1.14.14.1	unspecific monooxygenase	CYP3A7	1551
C00067	Formaldehyde	1.14.14.1	unspecific monooxygenase	CYP2A13	1553
C00067	Formaldehyde	1.14.14.1	unspecific monooxygenase	CYP2C8	1558
C00067	Formaldehyde	1.14.14.1	unspecific monooxygenase	CYP2C18	1562
C00067	Formaldehyde	1.14.14.1	unspecific monooxygenase	CYP2D7	1564
C00067	Formaldehyde	1.14.14.1	unspecific monooxygenase	CYP2D6	1565
C00067	Formaldehyde	1.14.14.1	unspecific monooxygenase	CYP2F1	1572
